station,train_name,final_destination_station,delay_in_min,time,is_canceled,train_type,train_line_ride_id,train_line_station_num,arrival_planned_time,arrival_change_time,departure_planned_time,departure_change_time
Stuttgart Hbf,ICE 690,Hamburg Hbf,3,2024-07-24 10:54:00,False,ICE,-2543008509222161707-2407240846,5,2024-07-24 10:43:00,2024-07-24 10:49:00,2024-07-24 10:51:00,2024-07-24 10:54:00
Stuttgart Hbf,ICE 2401,München Hbf,17,2024-07-24 10:31:00,False,ICE,2625137238235520637-2407240011,20,2024-07-24 10:08:00,2024-07-24 10:26:00,2024-07-24 10:14:00,2024-07-24 10:31:00
Stuttgart Hbf,ICE 593,München Hbf,1,2024-07-24 11:16:00,False,ICE,-602704781851165380-2407240514,10,2024-07-24 11:08:00,2024-07-24 11:08:00,2024-07-24 11:15:00,2024-07-24 11:16:00
Stuttgart Hbf,ICE 2503,München Hbf,5,2024-07-24 12:04:00,False,ICE,-1324707288457092225-2407240954,4,2024-07-24 11:53:00,2024-07-24 11:54:00,2024-07-24 11:59:00,2024-07-24 12:04:00
Stuttgart Hbf,ICE 2408,Hamburg-Altona,1,2024-07-24 11:52:00,False,ICE,263505606232155959-2407240927,5,2024-07-24 11:45:00,2024-07-24 11:46:00,2024-07-24 11:51:00,2024-07-24 11:52:00
Stuttgart Hbf,ICE 2508,Frankfurt(Main)Hbf,17,2024-07-24 12:22:00,False,ICE,2118840296672669969-2407240947,5,2024-07-24 11:59:00,2024-07-24 12:13:00,2024-07-24 12:05:00,2024-07-24 12:22:00
Stuttgart Hbf,ICE 568,Karlsruhe Hbf,1,2024-07-24 11:13:00,False,ICE,-5628776902806503379-2407240903,5,2024-07-24 11:02:00,2024-07-24 11:05:00,2024-07-24 11:12:00,2024-07-24 11:13:00
Stuttgart Hbf,ICE 565,München Hbf,12,2024-07-24 13:03:00,False,ICE,3705893801311502416-2407241204,3,2024-07-24 12:45:00,2024-07-24 12:58:00,2024-07-24 12:51:00,2024-07-24 13:03:00
Stuttgart Hbf,ICE 1218,Hamburg Hbf,0,2024-07-24 12:51:00,False,ICE,8983673647294408675-2407240840,11,2024-07-24 12:43:00,2024-07-24 12:45:00,2024-07-24 12:51:00,2024-07-24 12:51:00
Stuttgart Hbf,ICE 119,Innsbruck Hbf,3,2024-07-24 13:00:00,False,ICE,1540220838403763332-2407240621,6,2024-07-24 12:48:00,2024-07-24 12:55:00,2024-07-24 12:57:00,2024-07-24 13:00:00
Stuttgart Hbf,ICE 2403,München Hbf,41,2024-07-24 12:55:00,False,ICE,-7180628394858715905-2407240449,12,2024-07-24 12:08:00,2024-07-24 12:45:00,2024-07-24 12:14:00,2024-07-24 12:55:00
Stuttgart Hbf,ICE 595,München Hbf,12,2024-07-24 13:27:00,False,ICE,5524095712606932700-2407240613,11,2024-07-24 13:08:00,2024-07-24 13:22:00,2024-07-24 13:15:00,2024-07-24 13:27:00
Stuttgart Hbf,ICE 566,Karlsruhe Hbf,3,2024-07-24 13:12:00,False,ICE,-4243685153474784824-2407241103,5,2024-07-24 13:02:00,2024-07-24 13:07:00,2024-07-24 13:09:00,2024-07-24 13:12:00
Stuttgart Hbf,ICE 2506,Frankfurt(Main)Hbf,3,2024-07-24 14:08:00,False,ICE,-3190940513038667025-2407241148,5,2024-07-24 13:59:00,2024-07-24 14:03:00,2024-07-24 14:05:00,2024-07-24 14:08:00
Stuttgart Hbf,ICE 2505,München Hbf,13,2024-07-24 14:12:00,False,ICE,-1386351384940595123-2407241153,4,2024-07-24 13:53:00,2024-07-24 13:54:00,2024-07-24 13:59:00,2024-07-24 14:12:00
Stuttgart Hbf,ICE 2406,Hamburg-Harburg,0,2024-07-24 13:51:00,False,ICE,-8978030187738286064-2407241128,5,2024-07-24 13:45:00,2024-07-24 13:43:00,2024-07-24 13:51:00,2024-07-24 13:51:00
Stuttgart Hbf,ICE 567,München Hbf,3,2024-07-24 14:54:00,False,ICE,3762301582140299933-2407241404,3,2024-07-24 14:45:00,2024-07-24 14:47:00,2024-07-24 14:51:00,2024-07-24 14:54:00
Stuttgart Hbf,ICE 2405,München Hbf,20,2024-07-24 14:34:00,False,ICE,-5623276319120077997-2407240629,14,2024-07-24 14:08:00,2024-07-24 14:29:00,2024-07-24 14:14:00,2024-07-24 14:34:00
Stuttgart Hbf,ICE 1096,Kiel Hbf,0,2024-07-24 14:51:00,False,ICE,7265904803286392428-2407241247,5,2024-07-24 14:43:00,2024-07-24 14:46:00,2024-07-24 14:51:00,2024-07-24 14:51:00
Stuttgart Hbf,ICE 118,Berlin Ostbahnhof,2,2024-07-24 15:14:00,False,ICE,-2026324236731915142-2407240854,20,2024-07-24 14:59:00,2024-07-24 15:02:00,2024-07-24 15:12:00,2024-07-24 15:14:00
Stuttgart Hbf,ICE 2504,Frankfurt(Main)Hbf,11,2024-07-24 16:16:00,False,ICE,-3746817127465080930-2407241348,5,2024-07-24 15:59:00,2024-07-24 16:05:00,2024-07-24 16:05:00,2024-07-24 16:16:00
Stuttgart Hbf,ICE 564,Karlsruhe Hbf,3,2024-07-24 15:12:00,False,ICE,-1073960129091467682-2407241303,5,2024-07-24 15:02:00,2024-07-24 15:04:00,2024-07-24 15:09:00,2024-07-24 15:12:00
Stuttgart Hbf,ICE 2404,Hamburg-Harburg,2,2024-07-24 15:53:00,False,ICE,9027111534189161094-2407241327,5,2024-07-24 15:45:00,2024-07-24 15:46:00,2024-07-24 15:51:00,2024-07-24 15:53:00
Stuttgart Hbf,ICE 597,München Hbf,0,2024-07-24 15:15:00,True,ICE,434865117917205190-2407240924,8,2024-07-24 15:08:00,2024-07-24 15:08:00,2024-07-24 15:15:00,2024-07-24 15:15:00
Stuttgart Hbf,ICE 2507,München Hbf,14,2024-07-24 16:13:00,False,ICE,8807778814697037054-2407241354,4,2024-07-24 15:53:00,2024-07-24 15:55:00,2024-07-24 15:59:00,2024-07-24 16:13:00
Stuttgart Hbf,ICE 569,München Hbf,4,2024-07-24 16:55:00,False,ICE,-7759827436146803415-2407241604,3,2024-07-24 16:45:00,2024-07-24 16:50:00,2024-07-24 16:51:00,2024-07-24 16:55:00
Stuttgart Hbf,ICE 594,Hamburg-Harburg,1,2024-07-24 16:52:00,False,ICE,1140779865956290650-2407241446,5,2024-07-24 16:43:00,2024-07-24 16:47:00,2024-07-24 16:51:00,2024-07-24 16:52:00
Stuttgart Hbf,ICE 2407,München Hbf,6,2024-07-24 16:20:00,False,ICE,-6564341875414589886-2407240829,14,2024-07-24 16:08:00,2024-07-24 16:08:00,2024-07-24 16:14:00,2024-07-24 16:20:00
Stuttgart Hbf,ICE 2502,Frankfurt(Main)Hbf,1,2024-07-24 18:06:00,False,ICE,-1481309699314519873-2407241547,5,2024-07-24 17:59:00,2024-07-24 17:59:00,2024-07-24 18:05:00,2024-07-24 18:06:00
Stuttgart Hbf,ICE 562,Saarbrücken Hbf,14,2024-07-24 17:22:00,False,ICE,-6869650552962585885-2407241502,5,2024-07-24 17:02:00,2024-07-24 17:17:00,2024-07-24 17:08:00,2024-07-24 17:22:00
Stuttgart Hbf,ICE 2402,Dortmund Hbf,1,2024-07-24 17:52:00,False,ICE,-5049952125224097798-2407241528,5,2024-07-24 17:45:00,2024-07-24 17:45:00,2024-07-24 17:51:00,2024-07-24 17:52:00
Stuttgart Hbf,ICE 2509,München Hbf,3,2024-07-24 18:02:00,False,ICE,-8570183957246820181-2407241554,4,2024-07-24 17:52:00,2024-07-24 17:53:00,2024-07-24 17:59:00,2024-07-24 18:02:00
Stuttgart Hbf,ICE 599,München Hbf,30,2024-07-24 17:44:00,False,ICE,3567808221161966225-2407241124,8,2024-07-24 17:08:00,2024-07-24 17:39:00,2024-07-24 17:14:00,2024-07-24 17:44:00
Stuttgart Hbf,ICE 592,Frankfurt(Main)Hbf,1,2024-07-24 18:52:00,False,ICE,5089820149948252230-2407241646,5,2024-07-24 18:43:00,2024-07-24 18:43:00,2024-07-24 18:51:00,2024-07-24 18:52:00
Stuttgart Hbf,ICE 2409,München Hbf,18,2024-07-24 18:32:00,False,ICE,4921089780310698838-2407241030,14,2024-07-24 18:08:00,2024-07-24 18:27:00,2024-07-24 18:14:00,2024-07-24 18:32:00
Stuttgart Hbf,ICE 1069,München Hbf,3,2024-07-24 18:54:00,False,ICE,7280991471195430281-2407241804,3,2024-07-24 18:45:00,2024-07-24 18:47:00,2024-07-24 18:51:00,2024-07-24 18:54:00
Stuttgart Hbf,ICE 2400,Berlin Ostbahnhof,0,2024-07-24 19:51:00,True,ICE,3612321124108775378-2407241728,5,2024-07-24 19:45:00,2024-07-24 19:45:00,2024-07-24 19:51:00,2024-07-24 19:51:00
Stuttgart Hbf,ICE 2511,München Hbf,2,2024-07-24 20:01:00,False,ICE,-6444941605235901936-2407241747,4,2024-07-24 19:53:00,2024-07-24 19:54:00,2024-07-24 19:59:00,2024-07-24 20:01:00
Stuttgart Hbf,ICE 2500,Frankfurt(Main)Hbf,5,2024-07-24 20:10:00,False,ICE,7958024030493783972-2407241747,5,2024-07-24 19:59:00,2024-07-24 20:05:00,2024-07-24 20:05:00,2024-07-24 20:10:00
Stuttgart Hbf,ICE 1211,Innsbruck Hbf,17,2024-07-24 19:32:00,False,ICE,6795498665772062818-2407241324,8,2024-07-24 19:08:00,2024-07-24 19:27:00,2024-07-24 19:15:00,2024-07-24 19:32:00
Stuttgart Hbf,ICE 266,Basel SBB,0,2024-07-24 19:12:00,True,ICE,-2795453744905001153-2407241659,6,2024-07-24 19:02:00,2024-07-24 19:02:00,2024-07-24 19:12:00,2024-07-24 19:12:00
Stuttgart Hbf,ICE 910,Saarbrücken Hbf,4,2024-07-24 20:42:00,False,ICE,6195485783263057734-2407241828,5,2024-07-24 20:31:00,2024-07-24 20:32:00,2024-07-24 20:38:00,2024-07-24 20:42:00
Stuttgart Hbf,ICE 590,Frankfurt(Main)Hbf,3,2024-07-24 20:54:00,False,ICE,-7610672940066525446-2407241846,5,2024-07-24 20:43:00,2024-07-24 20:49:00,2024-07-24 20:51:00,2024-07-24 20:54:00
Stuttgart Hbf,ICE 2411,München Hbf,46,2024-07-24 21:00:00,False,ICE,5224976432653514129-2407241229,14,2024-07-24 20:08:00,2024-07-24 20:55:00,2024-07-24 20:14:00,2024-07-24 21:00:00
Stuttgart Hbf,ICE 2308,Frankfurt(Main)Hbf,2,2024-07-24 22:07:00,False,ICE,993826748729604473-2407241946,5,2024-07-24 21:59:00,2024-07-24 22:00:00,2024-07-24 22:05:00,2024-07-24 22:07:00
Stuttgart Hbf,ICE 560,Karlsruhe Hbf,1,2024-07-24 21:12:00,False,ICE,-1895474681646249837-2407241901,6,2024-07-24 21:03:00,2024-07-24 21:03:00,2024-07-24 21:11:00,2024-07-24 21:12:00
Stuttgart Hbf,ICE 693,München Hbf,3,2024-07-24 21:18:00,False,ICE,-5198077084450588432-2407241524,8,2024-07-24 21:08:00,2024-07-24 21:11:00,2024-07-24 21:15:00,2024-07-24 21:18:00
Stuttgart Hbf,ICE 990,Frankfurt(Main)Hbf,0,2024-07-24 22:51:00,False,ICE,-2320340282101811304-2407242043,6,2024-07-24 22:43:00,2024-07-24 22:42:00,2024-07-24 22:51:00,2024-07-24 22:51:00
Stuttgart Hbf,ICE 698,Berlin Gesundbrunnen,-1,2024-07-25 00:10:00,False,ICE,7108274583246193747-2407242151,5,2024-07-25 00:01:00,2024-07-25 00:00:00,2024-07-25 00:11:00,2024-07-25 00:10:00
Stuttgart Hbf,ICE 618,Köln Hbf,3,2024-07-25 02:25:00,False,ICE,2686007473625185344-2407250007,5,2024-07-25 02:16:00,2024-07-25 02:20:00,2024-07-25 02:22:00,2024-07-25 02:25:00
Stuttgart Hbf,ICE 619,München Hbf,-1,2024-07-25 03:38:00,False,ICE,8701286456892320958-2407242226,5,2024-07-25 03:24:00,2024-07-25 02:49:00,2024-07-25 03:39:00,2024-07-25 03:38:00
Stuttgart Hbf,ICE 699,München Hbf,0,2024-07-25 05:12:00,False,ICE,-7138074359361066746-2407241919,15,2024-07-25 04:52:00,2024-07-25 04:51:00,2024-07-25 05:12:00,2024-07-25 05:12:00
Stuttgart Hbf,ICE 22016,Hamburg-Altona,4,2024-07-25 05:55:00,False,ICE,8488895160366256058-2407250324,5,2024-07-25 05:45:00,2024-07-25 05:50:00,2024-07-25 05:51:00,2024-07-25 05:55:00
Stuttgart Hbf,ICE 1061,München Hbf,1,2024-07-25 05:53:00,False,ICE,5427594935199921006-2407250453,5,2024-07-25 05:45:00,2024-07-25 05:43:00,2024-07-25 05:52:00,2024-07-25 05:53:00
Stuttgart Hbf,ICE 561,München Hbf,1,2024-07-25 06:51:00,False,ICE,-605877143281749034-2407250600,3,2024-07-25 06:44:00,2024-07-25 06:44:00,2024-07-25 06:50:00,2024-07-25 06:51:00
Stuttgart Hbf,ICE 2412,Hamburg-Altona,25,2024-07-25 08:16:00,False,ICE,4340345157597797141-2407250532,5,2024-07-25 07:45:00,2024-07-25 07:58:00,2024-07-25 07:51:00,2024-07-25 08:16:00
Stuttgart Hbf,ICE 991,München Hbf,1,2024-07-25 07:16:00,False,ICE,4178793572863103484-2407250526,5,2024-07-25 07:07:00,2024-07-25 07:07:00,2024-07-25 07:15:00,2024-07-25 07:16:00
Stuttgart Hbf,ICE 2512,Frankfurt(Main)Hbf,5,2024-07-25 08:10:00,False,ICE,-8394972919237501261-2407250543,5,2024-07-25 07:59:00,2024-07-25 08:05:00,2024-07-25 08:05:00,2024-07-25 08:10:00
Stuttgart Hbf,ICE 717,München Hbf,2,2024-07-25 08:01:00,False,ICE,-4746884754763411071-2407250605,4,2024-07-25 07:53:00,2024-07-25 07:53:00,2024-07-25 07:59:00,2024-07-25 08:01:00
Stuttgart Hbf,ICE 1068,Karlsruhe Hbf,3,2024-07-25 07:13:00,False,ICE,1847313071699172804-2407250500,5,2024-07-25 07:04:00,2024-07-25 07:06:00,2024-07-25 07:10:00,2024-07-25 07:13:00
Stuttgart Hbf,ICE 267,München Hbf,0,2024-07-25 08:51:00,True,ICE,9036257144873715932-2407250550,11,2024-07-25 08:45:00,2024-07-25 08:55:00,2024-07-25 08:51:00,2024-07-25 08:51:00
Stuttgart Hbf,ICE 692,Hamburg Hbf,2,2024-07-25 08:53:00,False,ICE,-690776802853422910-2407250641,5,2024-07-25 08:44:00,2024-07-25 08:43:00,2024-07-25 08:51:00,2024-07-25 08:53:00
Stuttgart Hbf,ICE 591,München Hbf,2,2024-07-25 09:17:00,False,ICE,7394330786495536556-2407250705,4,2024-07-25 09:08:00,2024-07-25 09:12:00,2024-07-25 09:15:00,2024-07-25 09:17:00
Stuttgart Hbf,ICE 2510,Frankfurt(Main)Hbf,11,2024-07-25 10:16:00,False,ICE,8355114340284714121-2407250746,5,2024-07-25 09:59:00,2024-07-25 10:12:00,2024-07-25 10:05:00,2024-07-25 10:16:00
Stuttgart Hbf,ICE 2501,München Hbf,1,2024-07-25 10:00:00,False,ICE,-4712900064770768337-2407250801,4,2024-07-25 09:52:00,2024-07-25 09:55:00,2024-07-25 09:59:00,2024-07-25 10:00:00
Stuttgart Hbf,ICE 2410,Hamburg-Altona,4,2024-07-25 09:55:00,False,ICE,3110215159235448756-2407250728,5,2024-07-25 09:45:00,2024-07-25 09:50:00,2024-07-25 09:51:00,2024-07-25 09:55:00
Stuttgart Hbf,ICE 913,München Hbf,4,2024-07-25 09:32:00,False,ICE,9025370439367946468-2407250651,7,2024-07-25 09:22:00,2024-07-25 09:23:00,2024-07-25 09:28:00,2024-07-25 09:32:00
Stuttgart Hbf,ICE 563,München Hbf,2,2024-07-25 10:53:00,False,ICE,7515891464844108057-2407250827,6,2024-07-25 10:45:00,2024-07-25 10:47:00,2024-07-25 10:51:00,2024-07-25 10:53:00
Stuttgart Hbf,ICE 2401,München Hbf,21,2024-07-25 10:35:00,False,ICE,2625137238235520637-2407250011,20,2024-07-25 10:08:00,2024-07-25 10:30:00,2024-07-25 10:14:00,2024-07-25 10:35:00
Stuttgart Hbf,ICE 690,Hamburg Hbf,0,2024-07-25 10:51:00,False,ICE,-2543008509222161707-2407250846,5,2024-07-25 10:43:00,2024-07-25 10:46:00,2024-07-25 10:51:00,2024-07-25 10:51:00
Stuttgart Hbf,ICE 568,Karlsruhe Hbf,7,2024-07-25 11:19:00,False,ICE,-5628776902806503379-2407250903,5,2024-07-25 11:02:00,2024-07-25 11:10:00,2024-07-25 11:12:00,2024-07-25 11:19:00
Stuttgart Hbf,ICE 593,München Hbf,64,2024-07-25 12:19:00,False,ICE,-602704781851165380-2407250514,10,2024-07-25 11:08:00,2024-07-25 12:14:00,2024-07-25 11:15:00,2024-07-25 12:19:00
Stuttgart Hbf,ICE 2503,München Hbf,6,2024-07-25 12:05:00,False,ICE,-1324707288457092225-2407250954,4,2024-07-25 11:53:00,2024-07-25 12:00:00,2024-07-25 11:59:00,2024-07-25 12:05:00
Stuttgart Hbf,ICE 2408,Hamburg-Altona,3,2024-07-25 11:54:00,False,ICE,263505606232155959-2407250927,5,2024-07-25 11:45:00,2024-07-25 11:49:00,2024-07-25 11:51:00,2024-07-25 11:54:00
Stuttgart Hbf,ICE 2508,Frankfurt(Main)Hbf,9,2024-07-25 12:14:00,False,ICE,2118840296672669969-2407250947,5,2024-07-25 11:59:00,2024-07-25 12:04:00,2024-07-25 12:05:00,2024-07-25 12:14:00
Stuttgart Hbf,ICE 565,München Hbf,7,2024-07-25 12:58:00,False,ICE,3705893801311502416-2407251204,3,2024-07-25 12:45:00,2024-07-25 12:50:00,2024-07-25 12:51:00,2024-07-25 12:58:00
Stuttgart Hbf,ICE 1218,Hamburg Hbf,2,2024-07-25 12:53:00,False,ICE,8983673647294408675-2407250840,11,2024-07-25 12:43:00,2024-07-25 12:44:00,2024-07-25 12:51:00,2024-07-25 12:53:00
Stuttgart Hbf,ICE 119,Innsbruck Hbf,19,2024-07-25 13:16:00,False,ICE,1540220838403763332-2407250621,6,2024-07-25 12:48:00,2024-07-25 13:10:00,2024-07-25 12:57:00,2024-07-25 13:16:00
Stuttgart Hbf,ICE 2403,München Hbf,36,2024-07-25 12:50:00,False,ICE,-7180628394858715905-2407250449,12,2024-07-25 12:08:00,2024-07-25 12:45:00,2024-07-25 12:14:00,2024-07-25 12:50:00
Stuttgart Hbf,ICE 2406,Hamburg-Harburg,3,2024-07-25 13:54:00,False,ICE,-8978030187738286064-2407251128,5,2024-07-25 13:45:00,2024-07-25 13:49:00,2024-07-25 13:51:00,2024-07-25 13:54:00
Stuttgart Hbf,ICE 595,München Hbf,73,2024-07-25 14:28:00,False,ICE,5524095712606932700-2407250613,11,2024-07-25 13:08:00,2024-07-25 14:23:00,2024-07-25 13:15:00,2024-07-25 14:28:00
Stuttgart Hbf,ICE 566,Karlsruhe Hbf,5,2024-07-25 13:14:00,False,ICE,-4243685153474784824-2407251103,5,2024-07-25 13:02:00,2024-07-25 13:03:00,2024-07-25 13:09:00,2024-07-25 13:14:00
Stuttgart Hbf,ICE 2506,Frankfurt(Main)Hbf,0,2024-07-25 14:05:00,False,ICE,-3190940513038667025-2407251148,5,2024-07-25 13:59:00,2024-07-25 14:01:00,2024-07-25 14:05:00,2024-07-25 14:05:00
Stuttgart Hbf,ICE 2505,München Hbf,3,2024-07-25 14:02:00,False,ICE,-1386351384940595123-2407251153,4,2024-07-25 13:53:00,2024-07-25 13:56:00,2024-07-25 13:59:00,2024-07-25 14:02:00
Stuttgart Hbf,ICE 118,Berlin Ostbahnhof,9,2024-07-25 15:21:00,False,ICE,-2026324236731915142-2407250854,20,2024-07-25 14:59:00,2024-07-25 15:03:00,2024-07-25 15:12:00,2024-07-25 15:21:00
Stuttgart Hbf,ICE 2405,München Hbf,70,2024-07-25 15:24:00,False,ICE,-5623276319120077997-2407250629,14,2024-07-25 14:08:00,2024-07-25 15:19:00,2024-07-25 14:14:00,2024-07-25 15:24:00
Stuttgart Hbf,ICE 1096,Kiel Hbf,14,2024-07-25 15:05:00,False,ICE,7265904803286392428-2407251247,5,2024-07-25 14:43:00,2024-07-25 15:00:00,2024-07-25 14:51:00,2024-07-25 15:05:00
Stuttgart Hbf,ICE 567,München Hbf,6,2024-07-25 14:57:00,False,ICE,3762301582140299933-2407251404,3,2024-07-25 14:45:00,2024-07-25 14:52:00,2024-07-25 14:51:00,2024-07-25 14:57:00
Stuttgart Hbf,ICE 2504,Frankfurt(Main)Hbf,11,2024-07-25 16:16:00,False,ICE,-3746817127465080930-2407251348,5,2024-07-25 15:59:00,2024-07-25 16:11:00,2024-07-25 16:05:00,2024-07-25 16:16:00
Stuttgart Hbf,ICE 597,München Hbf,16,2024-07-25 15:31:00,False,ICE,2587881461595397233-2407251041,7,2024-07-25 15:08:00,2024-07-25 15:26:00,2024-07-25 15:15:00,2024-07-25 15:31:00
Stuttgart Hbf,ICE 564,Karlsruhe Hbf,1,2024-07-25 15:10:00,False,ICE,-1073960129091467682-2407251303,5,2024-07-25 15:02:00,2024-07-25 15:05:00,2024-07-25 15:09:00,2024-07-25 15:10:00
Stuttgart Hbf,ICE 2507,München Hbf,3,2024-07-25 16:02:00,False,ICE,8807778814697037054-2407251354,4,2024-07-25 15:53:00,2024-07-25 15:58:00,2024-07-25 15:59:00,2024-07-25 16:02:00
Stuttgart Hbf,ICE 2404,Hamburg-Harburg,2,2024-07-25 15:53:00,False,ICE,9027111534189161094-2407251327,5,2024-07-25 15:45:00,2024-07-25 15:48:00,2024-07-25 15:51:00,2024-07-25 15:53:00
Stuttgart Hbf,ICE 569,München Hbf,3,2024-07-25 16:54:00,False,ICE,-7759827436146803415-2407251604,3,2024-07-25 16:45:00,2024-07-25 16:49:00,2024-07-25 16:51:00,2024-07-25 16:54:00
Stuttgart Hbf,ICE 594,Hamburg-Harburg,11,2024-07-25 17:02:00,False,ICE,1140779865956290650-2407251446,5,2024-07-25 16:43:00,2024-07-25 16:44:00,2024-07-25 16:51:00,2024-07-25 17:02:00
Stuttgart Hbf,ICE 2407,München Hbf,67,2024-07-25 17:21:00,False,ICE,-6564341875414589886-2407250829,14,2024-07-25 16:08:00,2024-07-25 17:16:00,2024-07-25 16:14:00,2024-07-25 17:21:00
Stuttgart Hbf,ICE 562,Saarbrücken Hbf,7,2024-07-25 17:15:00,False,ICE,-6869650552962585885-2407251502,5,2024-07-25 17:02:00,2024-07-25 17:06:00,2024-07-25 17:08:00,2024-07-25 17:15:00
Stuttgart Hbf,ICE 2502,Frankfurt(Main)Hbf,5,2024-07-25 18:10:00,False,ICE,-1481309699314519873-2407251547,5,2024-07-25 17:59:00,2024-07-25 18:05:00,2024-07-25 18:05:00,2024-07-25 18:10:00
Stuttgart Hbf,ICE 599,München Hbf,13,2024-07-25 17:27:00,False,ICE,3567808221161966225-2407251124,8,2024-07-25 17:08:00,2024-07-25 17:22:00,2024-07-25 17:14:00,2024-07-25 17:27:00
Stuttgart Hbf,ICE 2402,Dortmund Hbf,16,2024-07-25 18:07:00,False,ICE,-5049952125224097798-2407251528,5,2024-07-25 17:45:00,2024-07-25 18:02:00,2024-07-25 17:51:00,2024-07-25 18:07:00
Stuttgart Hbf,ICE 2509,München Hbf,3,2024-07-25 18:02:00,False,ICE,-8570183957246820181-2407251554,4,2024-07-25 17:52:00,2024-07-25 17:52:00,2024-07-25 17:59:00,2024-07-25 18:02:00
Stuttgart Hbf,ICE 1069,München Hbf,3,2024-07-25 18:54:00,False,ICE,7280991471195430281-2407251804,3,2024-07-25 18:45:00,2024-07-25 18:49:00,2024-07-25 18:51:00,2024-07-25 18:54:00
Stuttgart Hbf,ICE 2409,München Hbf,67,2024-07-25 19:21:00,False,ICE,4921089780310698838-2407251030,14,2024-07-25 18:08:00,2024-07-25 19:16:00,2024-07-25 18:14:00,2024-07-25 19:21:00
Stuttgart Hbf,ICE 592,Frankfurt(Main)Hbf,24,2024-07-25 19:15:00,False,ICE,5089820149948252230-2407251646,5,2024-07-25 18:43:00,2024-07-25 19:10:00,2024-07-25 18:51:00,2024-07-25 19:15:00
Stuttgart Hbf,ICE 2400,Berlin Ostbahnhof,0,2024-07-25 19:51:00,True,ICE,3612321124108775378-2407251728,5,2024-07-25 19:45:00,2024-07-25 19:45:00,2024-07-25 19:51:00,2024-07-25 19:51:00
Stuttgart Hbf,ICE 2500,Frankfurt(Main)Hbf,9,2024-07-25 20:14:00,False,ICE,7958024030493783972-2407251747,5,2024-07-25 19:59:00,2024-07-25 20:03:00,2024-07-25 20:05:00,2024-07-25 20:14:00
Stuttgart Hbf,ICE 2511,München Hbf,2,2024-07-25 20:01:00,False,ICE,-6444941605235901936-2407251747,4,2024-07-25 19:53:00,2024-07-25 19:57:00,2024-07-25 19:59:00,2024-07-25 20:01:00
Stuttgart Hbf,ICE 1211,Innsbruck Hbf,41,2024-07-25 19:56:00,False,ICE,6795498665772062818-2407251324,8,2024-07-25 19:08:00,2024-07-25 19:51:00,2024-07-25 19:15:00,2024-07-25 19:56:00
Stuttgart Hbf,ICE 266,Basel SBB,24,2024-07-25 19:36:00,False,ICE,-2795453744905001153-2407251659,6,2024-07-25 19:02:00,2024-07-25 19:31:00,2024-07-25 19:12:00,2024-07-25 19:36:00
Stuttgart Hbf,ICE 590,Frankfurt(Main)Hbf,1,2024-07-25 20:52:00,False,ICE,-7610672940066525446-2407251846,5,2024-07-25 20:43:00,2024-07-25 20:47:00,2024-07-25 20:51:00,2024-07-25 20:52:00
Stuttgart Hbf,ICE 910,Saarbrücken Hbf,0,2024-07-25 20:38:00,False,ICE,6195485783263057734-2407251828,5,2024-07-25 20:31:00,2024-07-25 20:28:00,2024-07-25 20:38:00,2024-07-25 20:38:00
Stuttgart Hbf,ICE 2411,München Hbf,58,2024-07-25 21:12:00,False,ICE,5224976432653514129-2407251229,14,2024-07-25 20:08:00,2024-07-25 21:03:00,2024-07-25 20:14:00,2024-07-25 21:12:00
Stuttgart Hbf,ICE 560,Karlsruhe Hbf,3,2024-07-25 21:14:00,False,ICE,-1895474681646249837-2407251901,6,2024-07-25 21:03:00,2024-07-25 21:04:00,2024-07-25 21:11:00,2024-07-25 21:14:00
Stuttgart Hbf,ICE 2308,Frankfurt(Main)Hbf,0,2024-07-25 22:05:00,True,ICE,993826748729604473-2407251946,5,2024-07-25 21:59:00,2024-07-25 21:59:00,2024-07-25 22:05:00,2024-07-25 22:05:00
Stuttgart Hbf,ICE 693,München Hbf,37,2024-07-25 21:52:00,False,ICE,-5198077084450588432-2407251524,8,2024-07-25 21:08:00,2024-07-25 21:46:00,2024-07-25 21:15:00,2024-07-25 21:52:00
Stuttgart Hbf,ICE 990,Frankfurt(Main)Hbf,38,2024-07-25 23:29:00,False,ICE,-2320340282101811304-2407252043,6,2024-07-25 22:43:00,2024-07-25 23:24:00,2024-07-25 22:51:00,2024-07-25 23:29:00
Stuttgart Hbf,ICE 698,Berlin Gesundbrunnen,2,2024-07-26 00:13:00,False,ICE,7108274583246193747-2407252151,5,2024-07-26 00:01:00,2024-07-26 00:05:00,2024-07-26 00:11:00,2024-07-26 00:13:00
Stuttgart Hbf,ICE 618,Köln Hbf,29,2024-07-26 02:51:00,False,ICE,2686007473625185344-2407260007,5,2024-07-26 02:16:00,2024-07-26 02:46:00,2024-07-26 02:22:00,2024-07-26 02:51:00
Stuttgart Hbf,ICE 619,München Hbf,12,2024-07-26 03:51:00,True,ICE,8701286456892320958-2407252247,5,2024-07-26 03:24:00,2024-07-26 03:15:00,2024-07-26 03:39:00,2024-07-26 03:51:00
Stuttgart Hbf,ICE 699,München Hbf,4,2024-07-26 05:16:00,False,ICE,-7138074359361066746-2407251919,15,2024-07-26 04:52:00,2024-07-26 05:11:00,2024-07-26 05:12:00,2024-07-26 05:16:00
